FID;cod_aldeia;nome_aldeia;cod_ti;cod_municipio;data_cadastro;flag_ativo;nome_cr;the_geom;nommunic;nomuf;undadm_codigo;coord_lat;coord_long
aldeias_pontos.fid--75d69c06_184becf87ba_-4116;1241;Tekoa Pyau;18802;3550308;15/08/2017;A;COORDENACAO REGIONAL LITORAL SUDESTE;POINT (-46.7523333333 -23.4648888889);São Paulo;São Paulo;30202002074;-2.346.488.889;-4.675.233.333
aldeias_pontos.fid--75d69c06_184becf87ba_-4115;432;Tekoha Araguaju;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.123775 -24.04865);Terra Roxa;Paraná;30202002408;-2.404.865;-54.123.775
aldeias_pontos.fid--75d69c06_184becf87ba_-4114;433;Tekoha Guarani;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.186575 -24.1059166667);Terra Roxa;Paraná;30202002408;-2.410.591.667;-54.186.575
aldeias_pontos.fid--75d69c06_184becf87ba_-4113;4308;Tekohá Hité;73728;4108809;26/05/2021;A;COORDENACAO REGIONAL DE PONTA PORA;POINT (-54.1790138889 -24.0698916667);Guaíra;Paraná;30202002018;-2.406.989.167;-5.417.901.389
aldeias_pontos.fid--75d69c06_184becf87ba_-4112;434;Tekoha Jevy;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.1889888889 -24.0699138889);Terra Roxa;Paraná;30202002408;-2.406.991.389;-5.418.898.889
aldeias_pontos.fid--75d69c06_184becf87ba_-4111;435;Tekoha Karumbe`y;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2622888889 -24.0952472222);Terra Roxa;Paraná;30202002408;-2.409.524.722;-5.426.228.889
aldeias_pontos.fid--75d69c06_184becf87ba_-4110;436;Tekoha Marangatu;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2725166667 -24.0798888889);Terra Roxa;Paraná;30202002408;-2.407.988.889;-5.427.251.667
aldeias_pontos.fid--75d69c06_184becf87ba_-410f;437;Tekoha Mirim;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2962722222 -24.1084944444);Terra Roxa;Paraná;30202002408;-2.410.849.444;-5.429.627.222
aldeias_pontos.fid--75d69c06_184becf87ba_-410e;438;Tekoha Nhemboete;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.0920416667 -24.0315722222);Terra Roxa;Paraná;30202002408;-2.403.157.222;-5.409.204.167
aldeias_pontos.fid--75d69c06_184becf87ba_-410d;439;Tekoha Poha Renda;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.1003305556 -24.0726027778);Terra Roxa;Paraná;30202002408;-2.407.260.278;-5.410.033.056
aldeias_pontos.fid--75d69c06_184becf87ba_-410c;440;Tekoha Porã;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2643555556 -24.0998138889);Terra Roxa;Paraná;30202002408;-2.409.981.389;-5.426.435.556
aldeias_pontos.fid--75d69c06_184becf87ba_-410b;441;Tekoha Tajy Poty;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.0413277778 -24.0703611111);Terra Roxa;Paraná;30202002408;-2.407.036.111;-5.404.132.778
aldeias_pontos.fid--75d69c06_184becf87ba_-410a;442;Tekoha Tatury;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2919583333 -24.1301083333);Terra Roxa;Paraná;30202002408;-2.413.010.833;-5.429.195.833
aldeias_pontos.fid--75d69c06_184becf87ba_-4109;1334;Tekoha Tupã Reko;73720;3542602;02/04/2018;A;COORDENACAO REGIONAL LITORAL SUDESTE;POINT (-48.0015416667 -24.5103472222);Registro;São Paulo;30202002074;-2.451.034.722;-4.800.154.167
aldeias_pontos.fid--75d69c06_184becf87ba_-4108;3144;Tekohaw;1001;1505502;06/09/2018;A;COORDENACAO REGIONAL DO BAIXO TOCANTINS;POINT (-46.5535166667 -2.62591388889);Paragominas;Pará;30202001906;-262.591.389;-4.655.351.667
aldeias_pontos.fid--75d69c06_184becf87ba_-4107;443;Tekoha Y Hovy;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.2215472222 -24.0891527778);Terra Roxa;Paraná;30202002408;-2.408.915.278;-5.422.154.722
aldeias_pontos.fid--75d69c06_184becf87ba_-4106;444;Tekoha Yvyraty Porã;70101;4127403;;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-54.1383083333 -24.1262444444);Terra Roxa;Paraná;30202002408;-2.412.624.444;-5.413.830.833
aldeias_pontos.fid--75d69c06_184becf87ba_-4105;3633;TELA VIVE;32701;5102603;29/10/2018;A;COORDENACAO REGIONAL XAVANTE;POINT (-53.1671277778 -14.3785805556);Campinápolis;Mato Grosso;30202002053;-1.437.858.056;-5.316.712.778
aldeias_pontos.fid--75d69c06_184becf87ba_-4104;1650;TELES PIRES;22902;1503754;24/04/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.672575 -8.39156944444);Jacareacanga;Pará;30202002039;-839.156.944;-57.672.575
aldeias_pontos.fid--75d69c06_184becf87ba_-4103;3424;TELES PIRES;22902;1503754;10/10/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.6734194444 -8.391125);Jacareacanga;Pará;30202002039;-8.391.125;-5.767.341.944
aldeias_pontos.fid--75d69c06_184becf87ba_-4102;4020;Telhas;10401;2300200;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-39.9893083333 -3.11273333333);Acaraú;Ceará;30202001976;-311.273.333;-3.998.930.833
aldeias_pontos.fid--75d69c06_184becf87ba_-4101;4435;Tenda;50001;3162450;14/07/2021;A;COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS;POINT (-44.0720611111 -14.9436861111);São João das Missões;Minas Gerais;30202002067;-1.494.368.611;-4.407.206.111
aldeias_pontos.fid--75d69c06_184becf87ba_-4100;4003;TENENTE MARQUES (ANTIGO PIN DA FUNAI);33601;1100304;04/11/2019;A;COORDENACAO REGIONAL NOROESTE DO MATO GROSSO;POINT (-60.1175 -11.6709722222);Vilhena;Rondônia;30202002032;-1.167.097.222;-601.175
aldeias_pontos.fid--75d69c06_184becf87ba_-40ff;285;Tenondê Porã;23602;3550308;;A;COORDENACAO REGIONAL LITORAL SUDESTE;POINT (-46.622977777778 -23.850358333333);São Paulo;São Paulo;30202002074;-2.385.035.833;-4.662.297.778
aldeias_pontos.fid--75d69c06_184becf87ba_-40fe;1306;Tépdjâti;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.35499735320213 -7.133049968042366);São Félix do Xingu;Pará;30202001920;-713.304.997;-5.235.499.735
aldeias_pontos.fid--75d69c06_184becf87ba_-40fd;233;Tereguá;3501;3504305;;A;COORDENACAO REGIONAL LITORAL SUDESTE;POINT (-44.974388888889 -23.368);Avaí;São Paulo;30202002074;-23.368;-4.497.438.889
aldeias_pontos.fid--75d69c06_184becf87ba_-40fc;4232;Tereweti;3801;1500602;16/07/2020;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-52.5603055556 -4.32644444444);Altamira;Pará;30202001913;-432.644.444;-5.256.030.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40fb;3063;TERIBORÉ;58301;5105309;04/09/2018;A;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;POINT (-50.6999055556 -11.3025166667);Luciara;Mato Grosso;30202001962;-1.130.251.667;-5.069.990.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40fa;4879;Terra Alta (Água Preta);26201;1200054;07/04/2022;A;COORDENACAO REGIONAL ALTO PURUS;POINT (-69.9238861111 -10.5643555556);Assis Brasil;Acre;30202001845;-1.056.435.556;-6.992.388.611
aldeias_pontos.fid--75d69c06_184becf87ba_-40f9;3761;TERRA ALTA (SURUCUCU);38501;1302306;01/04/2019;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-67.942105555556 -5.3802638888889);Jutaí;Amazonas;30202001857;-538.026.389;-6.794.210.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40f8;3574;TERRA BAIXA;34201;1302405;25/10/2018;A;COORDENACAO REGIONAL MÉDIO PURUS;POINT (-64.8229 -6.03441388889);Lábrea;Amazonas;30202001878;-603.441.389;-648.229
aldeias_pontos.fid--75d69c06_184becf87ba_-40f7;2753;TERRA DA PAZ;12101;3552700;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.8596055556 -4.18836388889);Tabatinga;São Paulo;30202001857;-418.836.389;-6.985.960.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40f6;3549;TERRA DOS MACACOS;1301;1302405;25/10/2018;A;COORDENACAO REGIONAL MÉDIO PURUS;POINT (-66.3163694444 -8.03949444444);Lábrea;Amazonas;30202001878;-803.949.444;-6.631.636.944
aldeias_pontos.fid--75d69c06_184becf87ba_-40f5;4043;Terra Livre;64701;2304103;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-40.6681416667 -5.18830833333);Crateús;Ceará;30202001976;-518.830.833;-4.066.814.167
aldeias_pontos.fid--75d69c06_184becf87ba_-40f4;357;Terra Nova;23801;1200302;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.2234169444 -9.398);Feijó;Acre;30202001852;-9.398;-7.122.341.694
aldeias_pontos.fid--75d69c06_184becf87ba_-40f3;2697;TERRA NOVA;6201;1303700;26/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-67.9270555556 -3.08574444444);Santo Antônio do Içá;Amazonas;30202001857;-308.574.444;-6.792.705.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40f2;2240;TERRA NOVA;45103;1304104;25/06/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-62.8265527778 -4.76655277778);Tapauá;Amazonas;30202001871;-476.655.278;-6.282.655.278
aldeias_pontos.fid--75d69c06_184becf87ba_-40f1;3005;TERRA NOVA;21401;3550704;03/09/2018;A;COORDENACAO REGIONAL NORDESTE I;POINT (-36.6356916667 -9.98778055556);São Sebastião;São Paulo;30202001969;-998.778.056;-3.663.569.167
aldeias_pontos.fid--75d69c06_184becf87ba_-40f0;1638;TERRA NOVA (Antiga Base de Apoio)O;33801;4128005;19/04/2018;A;COORDENACAO REGIONAL DO XINGU;POINT (-53.9910111111 -12.1292361111);Ubiratã;Paraná;30202002060;-1.212.923.611;-5.399.101.111
aldeias_pontos.fid--75d69c06_184becf87ba_-40ef;606;Terra Preta;49901;3162450;;A;COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS;POINT (-44.2366694444 -14.8243527778);São João das Missões;Minas Gerais;30202002067;-1.482.435.278;-4.423.666.944
aldeias_pontos.fid--75d69c06_184becf87ba_-40ee;2422;TERRA PRETA;19201;1302603;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-60.4669527778 -2.91757222222);Manaus;Amazonas;30202001871;-291.757.222;-6.046.695.278
aldeias_pontos.fid--75d69c06_184becf87ba_-40ed;711;TERRA PRETA;10901;1304104;20/09/2016;A;COORDENACAO REGIONAL MÉDIO PURUS;POINT (-66.8172222222 -6.81666666667);Tapauá;Amazonas;30202001878;-681.666.667;-6.681.722.222
aldeias_pontos.fid--75d69c06_184becf87ba_-40ec;1342;TERRA PRETA;40901;1503754;10/04/2018;A;COORDENACAO REGIONAL DE TAPAJOS;POINT (-58.2648361111 -6.48356944444);Jacareacanga;Pará;30202001927;-648.356.944;-5.826.483.611
aldeias_pontos.fid--75d69c06_184becf87ba_-40eb;1373;TERRA PRETA;29801;1503754;11/04/2018;A;COORDENACAO REGIONAL DE TAPAJOS;POINT (-57.5374027778 -6.23133333333);Jacareacanga;Pará;30202001927;-623.133.333;-5.753.740.278
aldeias_pontos.fid--75d69c06_184becf87ba_-40ea;1377;TERRA PRETA DO INIPIRI;29801;1503754;11/04/2018;A;COORDENACAO REGIONAL DE TAPAJOS;POINT (-57.7489083333 -7.71585555556);Jacareacanga;Pará;30202001927;-771.585.556;-5.774.890.833
aldeias_pontos.fid--75d69c06_184becf87ba_-40e9;2569;TERRA PRETA DO JAUARI;24701;1302702;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-61.9397 -6.16650277778);Manicoré;Amazonas;30202001871;-616.650.278;-619.397
aldeias_pontos.fid--75d69c06_184becf87ba_-40e8;2503;TERRA PRETA DO MAPIAZINHO;10101;1300805;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-59.4337555556 -4.68678055556);Borba;Amazonas;30202001871;-468.678.056;-5.943.375.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40e7;2554;TERRA PRETA DO PIQUIÁ;35401;1302702;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-60.8142805556 -5.69028888889);Manicoré;Amazonas;30202001871;-569.028.889;-6.081.428.056
aldeias_pontos.fid--75d69c06_184becf87ba_-40e6;1391;TERRA PRETA RIO TAPAJOS;29801;1503754;11/04/2018;A;COORDENACAO REGIONAL DE TAPAJOS;POINT (-57.463 -7.668875);Jacareacanga;Pará;30202001927;-7.668.875;-57.463
aldeias_pontos.fid--75d69c06_184becf87ba_-40e5;4039;Terra Prometida;64701;2304103;30/04/2020;A;COORDENACAO REGIONAL NORDESTE II;POINT (-40.6756916667 -5.18296388889);Crateús;Ceará;30202001976;-518.296.389;-4.067.569.167
aldeias_pontos.fid--75d69c06_184becf87ba_-40e4;3658;TERRA PROMETIDA;58101;5101803;29/10/2018;A;COORDENACAO REGIONAL XAVANTE;POINT (-52.5829166667 -15.0715194444);Barra do Garças;Mato Grosso;30202002053;-1.507.151.944;-5.258.291.667
aldeias_pontos.fid--75d69c06_184becf87ba_-40e3;2485;TERRA VERMELHA;10101;1300805;24/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-58.8320888889 -3.96570833333);Borba;Amazonas;30202001871;-396.570.833;-5.883.208.889
aldeias_pontos.fid--75d69c06_184becf87ba_-40e2;1920;Terrawangã;60001;1507805;17/05/2018;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-51.7297222222 -3.51333333333);Senador José Porfírio;Pará;30202001913;-351.333.333;-5.172.972.222
aldeias_pontos.fid--75d69c06_184becf87ba_-40e1;408;TERRINHA;48701;1300201;;A;COORDENACAO REGIONAL DO VALE DO JAVARI;POINT (-72.1568888889 -5.42222222222);Atalaia do Norte;Amazonas;30202001892;-542.222.222;-7.215.688.889
aldeias_pontos.fid--75d69c06_184becf87ba_-40e0;2171;TESO DO CRUZEIRO;37901;1400407;07/06/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-60.3269472222 3.61306944444);Normandia;Roraima;30202001955;361.306.944;-6.032.694.722
aldeias_pontos.fid--75d69c06_184becf87ba_-40df;2151;TESO VERMELHO;37901;1400407;07/06/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-59.7942194444 3.76283611111);Normandia;Roraima;30202001955;376.283.611;-5.979.421.944
aldeias_pontos.fid--75d69c06_184becf87ba_-40de;31;Te´Yi Kuê;7201;5002407;;A;COORDENACAO REGIONAL DE DOURADOS;POINT (-54.965277777778 -22.595833333333);Caarapó;Mato Grosso do Sul;30202002011;-2.259.583.333;-5.496.527.778
aldeias_pontos.fid--75d69c06_184becf87ba_-40dd;418;Teyjussu;7201;5002407;;A;COORDENACAO REGIONAL DE DOURADOS;POINT (-54.934075 -22.6153694444);Caarapó;Mato Grosso do Sul;30202002011;-2.261.536.944;-54.934.075
aldeias_pontos.fid--75d69c06_184becf87ba_-40dc;1050;Therekepo u;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.764499931 2.788885027);Alto Alegre;Roraima;30202001955;278.888.503;-6.376.449.993
aldeias_pontos.fid--75d69c06_184becf87ba_-40db;4272;Thiré;1001;1505502;28/10/2020;A;COORDENACAO REGIONAL DO BAIXO TOCANTINS;POINT (-46.6934166667 -2.83619444444);Paragominas;Pará;30202001906;-283.619.444;-4.669.341.667
aldeias_pontos.fid--75d69c06_184becf87ba_-40da;1006;Thothomapi;50901;1400308;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.9029222222 2.75394722222);Mucajaí;Roraima;30202001955;275.394.722;-6.290.292.222
aldeias_pontos.fid--75d69c06_184becf87ba_-40d9;1008;Thucutui;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.415933673 3.7507736110001);Amajari;Roraima;30202001955;375.077.361;-6.241.593.367
aldeias_pontos.fid--75d69c06_184becf87ba_-40d8;4346;Tibá;65101;2925501;11/06/2021;A;COORDENACAO REGIONAL DO SUL DA BAHIA;POINT (-39.2277611111 -17.1074166667);Prado;Bahia;30202001990;-1.710.741.667;-3.922.776.111
aldeias_pontos.fid--75d69c06_184becf87ba_-40d7;3472;TIBAGY MOCOCA;45201;4117305;16/10/2018;A;COORDENACAO REGIONAL DE GUARAPUAVA;POINT (-50.7678888889 -24.0117138889);Ortigueira;Paraná;30202002408;-2.401.171.389;-5.076.788.889
aldeias_pontos.fid--75d69c06_184becf87ba_-40d6;3290;Tibúrcio;39402;1200609;14/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.7265333333 -8.34545833333);Tarauacá;Acre;30202001852;-834.545.833;-7.172.653.333
aldeias_pontos.fid--75d69c06_184becf87ba_-40d5;344;Tibúrcio;39401;1200609;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.7265277778 -8.34547222222);Tarauacá;Acre;30202001852;-834.547.222;-7.172.652.778
aldeias_pontos.fid--75d69c06_184becf87ba_-40d4;1967;TICOÇA;37901;1400704;18/05/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-60.1174611111 4.41618611111);Uiramutã;Roraima;30202001955;441.618.611;-6.011.746.111
aldeias_pontos.fid--75d69c06_184becf87ba_-40d3;2040;TIGRE;58401;1400456;30/05/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-60.5819722222 3.545775);Pacaraima;Roraima;30202001955;3.545.775;-6.058.197.222
aldeias_pontos.fid--75d69c06_184becf87ba_-40d2;902;Tihinaki;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.188673366 2.604812424);Iracema;Roraima;30202001955;260.481.242;-6.318.867.337
aldeias_pontos.fid--75d69c06_184becf87ba_-40d1;1135;Tihinapi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.241205862 1.7961325860001);Iracema;Roraima;30202001955;179.613.259;-6.224.120.586
aldeias_pontos.fid--75d69c06_184becf87ba_-40d0;952;Tihiwanape;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.536475 2.72416111111);Alto Alegre;Roraima;30202001955;272.416.111;-63.536.475
aldeias_pontos.fid--75d69c06_184becf87ba_-40cf;2315;TIKAN;43001;5101407;12/07/2018;A;COORDENACAO REGIONAL DE CACOAL;POINT (-61.29575 -11.246525);Aripuanã;Mato Grosso;30202001934;-11.246.525;-6.129.575
aldeias_pontos.fid--75d69c06_184becf87ba_-40ce;3339;Timbaúba;31301;1200336;17/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-73.3449444444 -7.39711111111);Mâncio Lima;Acre;30202001852;-739.711.111;-7.334.494.444
aldeias_pontos.fid--75d69c06_184becf87ba_-40cd;3289;Timbaúba;39402;1200609;14/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.6666972222 -8.27861666667);Tarauacá;Acre;30202001852;-827.861.667;-7.166.669.722
aldeias_pontos.fid--75d69c06_184becf87ba_-40cc;346;Timbaúba;39401;1200609;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.6666944444 -8.27861111111);Tarauacá;Acre;30202001852;-827.861.111;-7.166.669.444
aldeias_pontos.fid--75d69c06_184becf87ba_-40cb;4300;Tingui-Botó;45402;2702603;16/04/2021;A;COORDENACAO REGIONAL NORDESTE I;POINT (-36.7063 -9.89890555556);Feira Grande;Alagoas;30202001969;-989.890.556;-367.063
aldeias_pontos.fid--75d69c06_184becf87ba_-40ca;890;Tipoca;47601;1600501;06/02/2017;A;COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ;POINT (-51.3707777778 3.61269444444);Oiapoque;Amapá;30202001899;361.269.444;-5.137.077.778
aldeias_pontos.fid--75d69c06_184becf87ba_-40c9;1114;Tipolei;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.961662962 3.3156095730001);Alto Alegre;Roraima;30202001955;331.560.957;-6.296.166.296
aldeias_pontos.fid--75d69c06_184becf87ba_-40c8;808;Tiracambu;9701;2102002;24/10/2016;A;COORDENACAO REGIONAL MARANHÃO;POINT (-46.2075 -3.87194444444);Bom Jardim;Maranhão;30202001997;-387.194.444;-462.075
aldeias_pontos.fid--75d69c06_184becf87ba_-40c7;986;Tirei/Ahuwanau;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.816111757 2.5953922850001);Alto Alegre;Roraima;30202001955;259.539.229;-6.381.611.176
aldeias_pontos.fid--75d69c06_184becf87ba_-40c6;1521;TIRIRICA;3601;2100600;17/04/2018;A;COORDENACAO REGIONAL MARANHÃO;POINT (-46.0235944444 -4.90703333333);Amarante do Maranhão;Maranhão;30202001997;-490.703.333;-4.602.359.444
aldeias_pontos.fid--75d69c06_184becf87ba_-40c5;3650;TIRIWAWEPÁ;32701;5102603;29/10/2018;A;COORDENACAO REGIONAL XAVANTE;POINT (-53.40245 -14.3641083333);Campinápolis;Mato Grosso;30202002053;-1.436.410.833;-5.340.245
aldeias_pontos.fid--75d69c06_184becf87ba_-40c4;875;TIXIPIDÔ;47601;1600501;16/11/2016;A;COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ;POINT (-51.5997361111 3.76847222222);Oiapoque;Amapá;30202001899;376.847.222;-5.159.973.611
aldeias_pontos.fid--75d69c06_184becf87ba_-40c3;2118;Tocimão;16901;1303502;06/06/2018;A;COORDENACAO REGIONAL MÉDIO PURUS;POINT (-67.5558555556 -8.06779722222);Pauini;Amazonas;30202001878;-806.779.722;-6.755.585.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40c2;1042;Tokotoni;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.5555361111 3.84467777778);Amajari;Roraima;30202001955;384.467.778;-6.255.553.611
aldeias_pontos.fid--75d69c06_184becf87ba_-40c1;3694;TOLDO;15301;4208104;07/11/2018;A;COORDENACAO REGIONAL LITORAL SUL;POINT (-49.7464805556 -26.7806944444);Itaiópolis;Santa Catarina;30202002095;-2.678.069.444;-4.974.648.056
aldeias_pontos.fid--75d69c06_184becf87ba_-40c0;2958;TOMAZINA;20001;5006903;31/08/2018;A;COORDENACAO REGIONAL DE CAMPO GRANDE;POINT (-57.2238111111 -20.8156944444);Porto Murtinho;Mato Grosso do Sul;30202002004;-2.081.569.444;-5.722.381.111
aldeias_pontos.fid--75d69c06_184becf87ba_-40bf;1215;TOMBADOR;8101;1302405;29/06/2017;A;COORDENACAO REGIONAL MÉDIO PURUS;POINT (-64.7805555556 -7.6525);Lábrea;Amazonas;30202001878;-76.525;-6.478.055.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40be;560;Tomé/Água Boa;28301;3157658;;A;COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS;POINT (-40.6018555556 -16.8928527778);Santa Helena de Minas;Minas Gerais;30202002067;-1.689.285.278;-4.060.185.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40bd;537;Tomepokwarã;49401;1600154;;A;COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ;POINT (-52.9993416667 1.31538611111);Pedra Branca do Amapari;Amapá;30202001899;131.538.611;-5.299.934.167
aldeias_pontos.fid--75d69c06_184becf87ba_-40bc;3296;Toneya;39402;1200609;14/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.6273333333 -8.32226388889);Tarauacá;Acre;30202001852;-832.226.389;-7.162.733.333
aldeias_pontos.fid--75d69c06_184becf87ba_-40bb;3998;TONHÃO (Cacique Leo);40701;1100098;15/10/2019;A;COORDENACAO REGIONAL DE CACOAL;POINT (-60.8006944444 -10.9881388889);Espigão D´Oeste;Rondônia;30202001934;-1.098.813.889;-6.080.069.444
aldeias_pontos.fid--75d69c06_184becf87ba_-40ba;2349;TOOTOTOBI;50901;1300409;16/07/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.6182055556 1.76553333333);Barcelos;Amazonas;30202001955;176.553.333;-6.361.820.556
aldeias_pontos.fid--75d69c06_184becf87ba_-40b9;4120;Topepeweke;33801;5106307;10/06/2020;A;COORDENACAO REGIONAL DO XINGU;POINT (-53.799102777778 -12.488583333333);Paranatinga;Mato Grosso;30202002060;-1.248.858.333;-5.379.910.278
aldeias_pontos.fid--75d69c06_184becf87ba_-40b8;2864;TORRADO;2001;1501006;31/07/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-56.8615472222 -3.53976666667);Aveiro;Pará;30202001871;-353.976.667;-5.686.154.722
aldeias_pontos.fid--75d69c06_184becf87ba_-40b7;1856;TORRE;30501;1303007;15/05/2018;A;COORDENACAO REGIONAL DE MANAUS;POINT (-57.6528972222 -1.58957222222);Nhamundá;Amazonas;30202001871;-158.957.222;-5.765.289.722
aldeias_pontos.fid--75d69c06_184becf87ba_-40b6;2805;TORRE DA MISSÃO;12101;1303908;27/07/2018;A;COORDENACAO REGIONAL DO ALTO SOLIMOES;POINT (-69.3315305556 -3.39678333333);São Paulo de Olivença;Amazonas;30202001857;-339.678.333;-6.933.153.056
aldeias_pontos.fid--75d69c06_184becf87ba_-40b5;3010;TORRES;49701;2703809;03/09/2018;A;COORDENACAO REGIONAL NORDESTE I;POINT (-35.7308166667 -9.03995833333);Joaquim Gomes;Alagoas;30202001969;-903.995.833;-3.573.081.667
aldeias_pontos.fid--75d69c06_184becf87ba_-40b4;3931;Tourão;64701;2313203;10/06/2019;A;COORDENACAO REGIONAL NORDESTE II;POINT (-40.1218777778 -4.96606666667);Tamboril;Ceará;30202001976;-496.606.667;-4.012.187.778
aldeias_pontos.fid--75d69c06_184becf87ba_-40b3;1013;Toxahipiu;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.461666615 2.449722181);Iracema;Roraima;30202001955;244.972.218;-6.346.166.661
